Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
02/01/22,@,SAS,W,124,120,23,12,12,3,5/8,0/0,2/2,71,21.1%,61,133.3,79,18.8%,33,16.7%,94,20.0%,96,24.0%,89,33.3%,,0.0%,70,1.8%
01/31/22,@,HOU,W,122,108,26,7,14,1,3/6,0/0,1/1,29,12.9%,47,116.7,36,5.3%,14,26.7%,59,66.7%,91,19.2%,95,37.5%,64,2.1%,70,1.7%
01/29/22,vs.,BKN,W,110,106,29,6,15,2,3/7,0/0,0/0,39,14.8%,22,85.7,50,8.7%,12,28.6%,89,33.3%,94,21.2%,52,18.4%,,0.0%,,0.0%
01/27/22,vs.,MIN,W,124,115,24,7,6,1,2/5,0/0,3/4,48,16.4%,27,100.0,35,5.0%,21,22.2%,75,50.0%,91,18.8%,22,10.3%,,0.0%,71,1.8%
01/25/22,vs.,DAL,W,130,92,22,0,9,2,0/0,0/0,0/0,1,1.9%,0,,48,8.3%,,0.0%,,,35,4.5%,89,33.3%,,0.0%,,0.0%
01/23/22,vs.,UTA,W,94,92,28,10,6,2,4/5,0/0,2/2,17,10.5%,92,200.0,58,11.1%,33,16.7%,75,50.0%,71,11.5%,14,7.4%,,0.0%,,0.0%
01/21/22,vs.,HOU,W,105,103,32,8,12,0,3/3,0/0,2/2,7,7.5%,92,200.0,,0.0%,2,54.5%,,100.0%,79,13.8%,69,23.5%,95,6.5%,63,1.4%
01/20/22,vs.,IND,L,117,121,28,13,15,3,5/6,0/0,3/4,63,19.4%,84,162.5,77,17.6%,6,38.5%,70,60.0%,91,19.2%,78,26.7%,,0.0%,87,3.0%
01/18/22,vs.,DET,W,102,86,23,0,10,3,0/2,0/0,0/0,5,6.7%,1,0.0,67,13.6%,,0.0%,,,68,11.1%,72,25.0%,63,2.0%,73,1.9%
01/16/22,@,MIN,L,99,119,25,4,12,2,2/5,0/0,0/0,17,10.5%,18,80.0,50,9.1%,,0.0%,95,0.0%,89,17.4%,81,28.0%,,0.0%,70,1.8%
01/14/22,@,CHI,W,138,96,24,10,12,4,4/5,0/0,2/2,21,11.4%,85,166.7,73,16.7%,,0.0%,51,75.0%,91,19.2%,70,23.8%,,0.0%,,0.0%
01/13/22,@,MIL,L,99,118,15,7,7,1,2/5,0/0,3/6,58,18.3%,23,87.5,68,14.3%,,0.0%,,100.0%,83,15.0%,62,21.4%,78,3.3%,,0.0%
01/11/22,@,MEM,L,108,116,18,6,6,1,1/3,0/0,4/4,32,13.5%,50,120.0,42,6.7%,37,15.4%,95,0.0%,68,11.1%,50,18.2%,,0.0%,75,2.1%
