Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/08/21,vs.,MIN,W,125,118,32,14,8,0,6/11,2/3,0/0,37,14.5%,58,127.3,,0.0%,29,18.2%,59,66.7%,44,6.2%,35,14.3%,88,4.7%,61,1.3%
11/05/21,@,WAS,L,87,115,25,13,9,2,4/14,1/6,4/4,95,31.4%,20,81.3,73,16.7%,36,16.2%,51,75.0%,59,9.1%,61,20.8%,82,3.8%,69,1.7%
11/03/21,vs.,DEN,W,108,106,30,22,8,2,7/14,5/9,3/4,91,28.3%,67,137.5,57,10.5%,32,17.6%,42,85.7%,,0.0%,78,26.7%,89,5.0%,,0.0%
11/01/21,vs.,DEN,W,106,97,18,11,4,0,4/7,3/4,0/0,43,15.5%,80,157.1,,0.0%,37,15.4%,51,75.0%,,0.0%,49,17.6%,71,2.8%,79,2.4%
10/30/21,vs.,MIA,L,103,129,24,8,3,1,3/12,0/8,2/2,88,26.9%,11,61.5,50,9.1%,43,13.8%,59,66.7%,30,3.6%,23,11.1%,85,4.3%,72,1.9%
10/28/21,@,GSW,W,104,101,32,15,8,1,5/16,3/10,2/2,81,23.9%,24,88.2,37,5.6%,48,11.8%,,100.0%,44,6.2%,56,19.4%,60,1.9%,64,1.4%
10/27/21,@,POR,L,96,116,18,7,2,4,3/13,1/7,0/0,97,35.2%,10,53.8,95,33.3%,45,12.9%,,100.0%,34,4.3%,8,4.8%,,0.0%,,0.0%
10/24/21,@,LAL,L,118,121,28,12,5,0,3/12,2/6,4/4,58,18.2%,22,85.7,,0.0%,61,7.4%,,100.0%,28,3.1%,27,12.0%,82,3.8%,62,1.4%
10/23/21,@,LAC,W,120,114,31,21,7,0,6/11,3/5,6/6,52,17.1%,74,150.0,,0.0%,60,8.0%,44,83.3%,30,3.6%,33,13.5%,52,1.4%,63,1.4%
10/20/21,vs.,CLE,W,132,121,31,13,6,2,3/12,3/8,4/4,67,20.1%,26,92.9,42,6.5%,45,12.9%,,100.0%,,0.0%,60,20.7%,95,6.5%,,0.0%
