Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/18/21,vs.,LAC,W,120,108,27,2,10,5,1/4,0/0,0/0,54,17.5%,8,50.0,73,16.1%,6,38.1%,95,0.0%,98,26.3%,52,18.5%,61,2.0%,,0.0%
11/15/21,vs.,HOU,W,136,102,21,2,5,4,0/1,0/0,2/4,24,12.0%,12,66.7,80,19.0%,33,16.7%,,,68,11.1%,28,12.5%,,0.0%,93,4.0%
11/13/21,@,NOP,L,101,112,37,15,9,4,5/8,0/0,5/7,39,14.8%,66,136.4,68,13.8%,59,8.3%,46,80.0%,66,10.5%,44,16.7%,87,4.5%,81,2.5%
11/12/21,vs.,PHX,L,94,119,22,5,10,1,2/6,0/0,1/4,48,16.4%,12,62.5,48,8.3%,50,11.1%,75,50.0%,95,22.2%,69,23.5%,,0.0%,71,1.8%
11/10/21,vs.,CHA,L,108,118,28,9,13,3,4/4,0/0,1/5,23,11.7%,74,150.0,62,12.0%,21,22.2%,93,25.0%,93,20.6%,47,17.1%,79,3.4%,,0.0%
11/08/21,vs.,MIN,W,125,118,19,3,3,1,1/4,0/0,1/1,36,14.3%,16,75.0,45,7.7%,8,33.3%,,100.0%,68,11.1%,10,5.9%,68,2.5%,,0.0%
11/05/21,@,WAS,L,87,115,20,5,6,2,2/5,0/0,1/2,40,14.9%,21,83.3,66,13.3%,,0.0%,95,0.0%,73,12.5%,28,12.5%,,0.0%,,0.0%
11/03/21,vs.,DEN,W,108,106,30,8,8,4,3/5,0/0,2/2,26,12.5%,61,133.3,73,16.0%,46,12.5%,59,66.7%,34,4.3%,76,25.9%,,0.0%,67,1.6%
11/01/21,vs.,DEN,W,106,97,31,6,7,1,3/8,0/0,0/0,23,11.8%,16,75.0,32,4.0%,48,11.8%,59,66.7%,26,2.9%,39,15.2%,79,3.4%,63,1.4%
10/30/21,vs.,MIA,L,103,129,19,6,5,2,1/1,0/0,4/4,9,8.1%,92,200.0,71,15.4%,,0.0%,,100.0%,40,5.6%,56,20.0%,,0.0%,,0.0%
10/28/21,@,GSW,W,104,101,21,12,7,2,4/6,0/0,4/4,68,20.4%,74,150.0,73,16.7%,14,27.3%,75,50.0%,76,13.0%,42,15.8%,70,2.6%,92,3.7%
10/27/21,@,POR,L,96,116,18,4,7,0,2/8,0/0,0/0,40,14.9%,8,50.0,,0.0%,,0.0%,,100.0%,89,17.9%,26,11.8%,,0.0%,,0.0%
10/24/21,@,LAL,L,118,121,34,14,16,6,7/11,0/0,0/0,62,19.1%,58,127.3,85,22.2%,19,23.5%,93,28.6%,94,21.6%,76,25.8%,,0.0%,,0.0%
10/23/21,@,LAC,W,120,114,27,17,9,5,6/9,0/0,5/5,75,22.1%,79,154.5,87,23.8%,61,7.4%,89,33.3%,95,22.7%,28,12.1%,,0.0%,89,3.3%
10/20/21,vs.,CLE,W,132,121,32,8,14,3,4/7,0/0,0/0,20,11.2%,45,114.3,54,10.0%,21,22.2%,51,75.0%,92,19.4%,80,27.6%,55,1.6%,60,1.2%
