Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/17/21,vs.,BOS,W,110,99,32,9,12,3,4/6,0/0,1/2,22,11.6%,58,128.6,61,11.5%,46,12.5%,51,75.0%,58,8.7%,87,31.2%,55,1.6%,65,1.4%
11/15/21,vs.,ORL,W,129,111,34,20,16,3,8/9,0/0,4/6,39,14.7%,85,166.7,57,10.3%,57,8.7%,51,75.0%,97,25.0%,72,25.0%,75,3.1%,92,3.8%
11/14/21,vs.,MIL,W,120,100,32,12,13,2,6/10,0/0,0/0,46,16.0%,50,120.0,45,7.7%,16,25.0%,59,66.7%,59,8.8%,88,32.1%,,0.0%,83,2.7%
11/12/21,@,DEN,L,96,105,32,14,13,0,7/12,0/0,0/3,32,13.5%,40,107.7,,0.0%,,0.0%,42,85.7%,84,15.4%,66,22.6%,54,1.5%,,0.0%
11/09/21,@,UTA,L,98,110,35,13,12,2,5/8,0/0,3/7,33,13.7%,49,118.2,50,8.7%,,0.0%,46,80.0%,44,6.2%,92,34.5%,77,3.2%,84,2.7%
11/08/21,@,GSW,L,113,127,23,2,6,2,1/5,0/0,0/2,34,13.9%,6,33.3,53,9.5%,43,13.3%,,100.0%,40,5.6%,61,20.8%,62,2.0%,,0.0%
11/06/21,@,PHX,L,117,121,28,9,13,1,4/11,0/0,1/2,53,17.2%,16,75.0,37,5.6%,,0.0%,75,50.0%,82,14.7%,88,32.0%,,0.0%,,0.0%
11/04/21,vs.,UTA,L,98,116,36,13,10,2,4/8,0/0,5/6,34,14.0%,49,118.2,47,8.0%,,0.0%,51,75.0%,46,6.5%,55,19.2%,,0.0%,62,1.3%
11/03/21,@,BKN,L,108,117,33,13,16,1,5/8,0/0,3/3,12,9.2%,72,144.4,31,3.7%,,0.0%,,100.0%,63,9.7%,89,33.3%,,0.0%,61,1.3%
11/01/21,vs.,WAS,W,118,111,33,16,12,1,7/9,0/0,2/2,18,10.7%,82,160.0,34,4.8%,,0.0%,42,85.7%,84,15.4%,76,25.8%,75,3.1%,64,1.4%
10/30/21,@,PHI,L,94,122,28,11,12,0,4/11,0/0,3/4,47,16.2%,22,84.6,,0.0%,,0.0%,51,75.0%,96,22.9%,54,19.0%,61,1.9%,,0.0%
10/28/21,@,WAS,L,111,122,23,11,4,1,5/7,0/0,1/2,24,12.0%,67,137.5,35,5.0%,,0.0%,,100.0%,,0.0%,50,18.2%,61,2.0%,,0.0%
10/27/21,@,NOP,W,102,99,29,5,12,1,2/8,0/0,1/2,41,15.2%,10,55.6,33,4.3%,28,19.0%,,100.0%,83,15.2%,56,19.4%,88,4.7%,65,1.4%
10/25/21,vs.,DET,W,122,104,26,4,8,0,2/3,0/0,0/0,3,4.8%,61,133.3,,0.0%,,0.0%,95,0.0%,37,5.0%,78,26.9%,59,1.8%,88,3.2%
10/23/21,@,CLE,L,95,101,27,10,14,1,5/12,0/0,0/2,63,19.4%,18,76.9,36,5.3%,60,7.7%,70,60.0%,92,20.0%,71,24.1%,79,3.4%,,0.0%
10/21/21,vs.,DAL,W,113,87,21,12,13,0,6/6,0/0,0/1,19,10.9%,92,200.0,,0.0%,25,20.0%,59,66.7%,77,13.3%,94,36.7%,87,4.5%,,0.0%
