Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/20/21,@,SAC,W,123,105,32,26,5,5,11/21,3/6,1/1,95,33.8%,66,123.8,68,25.0%,42,12.0%,80,27.3%,,0.0%,65,12.5%,,0.0%,55,1.4%
11/18/21,vs.,TOR,W,119,103,29,20,3,1,6/13,2/7,6/6,96,34.9%,67,125.0,15,4.8%,9,27.3%,86,16.7%,,0.0%,47,9.1%,,0.0%,98,6.3%
11/16/21,vs.,PHI,W,120,85,22,13,3,3,5/12,1/3,2/3,86,29.0%,39,100.0,42,15.0%,,0.0%,89,0.0%,,0.0%,61,11.5%,91,2.2%,68,2.0%
11/13/21,vs.,MIA,L,105,111,37,22,6,4,8/19,3/10,3/5,87,29.4%,50,104.8,55,20.0%,42,12.0%,80,25.0%,66,2.6%,73,13.9%,,0.0%,97,5.9%
11/11/21,vs.,IND,L,100,111,33,26,5,4,11/20,3/7,1/1,90,30.3%,72,130.0,73,26.7%,,0.0%,88,9.1%,,0.0%,73,14.3%,,0.0%,92,4.2%
11/09/21,vs.,ATL,W,110,98,32,27,3,5,11/19,5/10,0/0,86,29.0%,80,142.1,75,27.8%,67,5.0%,65,45.5%,78,4.2%,35,6.9%,,0.0%,93,4.3%
11/07/21,@,ORL,L,100,107,33,21,7,7,8/24,2/12,3/3,97,36.1%,32,84.0,91,38.9%,49,10.0%,71,37.5%,93,7.9%,73,14.3%,,0.0%,,0.0%
11/06/21,@,MIA,L,115,118,37,37,0,7,14/28,4/15,5/6,100,43.5%,62,119.4,83,33.3%,65,6.0%,66,42.9%,,0.0%,0,0.0%,,0.0%,77,2.6%
11/02/21,vs.,SAC,W,119,113,32,36,8,6,14/30,5/12,3/4,100,41.9%,55,112.5,83,33.3%,55,8.3%,79,28.6%,98,13.2%,47,9.1%,,0.0%,50,1.2%
10/31/21,@,MIL,W,107,95,33,28,4,2,10/18,4/9,4/5,97,35.5%,79,140.0,39,14.3%,28,16.3%,88,10.0%,,0.0%,51,9.5%,,0.0%,81,2.9%
10/30/21,@,CHI,L,99,107,35,30,7,6,9/27,2/11,10/10,100,44.3%,39,96.8,74,27.3%,29,15.4%,83,22.2%,66,2.5%,76,15.0%,82,1.4%,,0.0%
10/28/21,@,HOU,W,122,91,24,15,3,6,5/12,2/5,3/3,87,29.5%,58,115.4,87,35.3%,64,6.1%,84,20.0%,,0.0%,50,9.4%,,0.0%,87,3.6%
10/26/21,vs.,DEN,W,122,110,34,22,2,6,9/20,1/9,3/3,97,35.8%,50,104.8,74,27.3%,26,17.2%,89,0.0%,,0.0%,38,7.4%,,0.0%,51,1.2%
10/22/21,@,SAC,W,110,101,37,27,5,4,9/25,6/14,3/4,97,35.6%,39,100.0,51,18.2%,32,14.9%,88,11.1%,66,2.6%,42,8.0%,,0.0%,70,2.1%
10/20/21,vs.,OKC,W,107,86,28,16,3,4,6/17,3/10,1/1,90,30.6%,39,94.1,59,21.1%,66,5.3%,72,33.3%,88,6.2%,15,2.7%,86,1.7%,84,3.2%
