Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/26/21,vs.,MIL,L,109,120,37,18,9,3,6/10,1/2,5/5,41,15.0%,80,150.0,64,13.0%,,0.0%,72,50.0%,69,4.9%,95,27.3%,,0.0%,77,2.5%
11/23/21,@,POR,L,100,119,32,11,3,3,5/9,0/1,1/1,41,15.2%,61,122.2,65,13.6%,45,10.0%,67,60.0%,60,3.7%,23,6.9%,,0.0%,,0.0%
11/21/21,@,PHX,L,97,126,30,16,10,4,7/14,1/1,1/3,87,26.1%,47,106.7,87,23.5%,15,21.6%,57,71.4%,94,12.5%,91,25.0%,,0.0%,82,2.8%
11/19/21,vs.,CHI,L,108,114,37,28,9,4,10/12,1/2,7/9,63,19.0%,92,175.0,76,17.4%,,0.0%,67,60.0%,81,7.1%,83,20.6%,87,2.6%,,0.0%
11/18/21,vs.,PHI,L,89,103,31,9,4,1,4/13,1/4,0/0,72,20.8%,19,69.2,31,5.0%,54,7.4%,72,50.0%,79,6.7%,12,4.2%,78,1.8%,,0.0%
11/15/21,@,DAL,L,101,111,36,14,7,1,6/12,2/5,0/0,44,15.5%,55,116.7,25,3.7%,49,8.7%,59,66.7%,59,3.6%,77,18.8%,,0.0%,,0.0%
11/14/21,vs.,POR,W,124,95,29,11,3,1,5/12,0/1,1/1,52,16.9%,31,91.7,27,4.2%,,0.0%,67,60.0%,80,6.9%,11,3.6%,,0.0%,,0.0%
11/12/21,vs.,ATL,W,105,96,34,23,4,4,7/11,3/5,6/6,60,18.4%,88,164.3,72,16.0%,55,6.9%,57,71.4%,54,3.0%,26,7.5%,95,4.2%,78,2.5%
11/10/21,vs.,IND,W,101,98,33,8,9,2,2/10,0/0,4/5,55,17.6%,16,66.7,47,9.1%,,0.0%,72,50.0%,99,17.6%,42,10.7%,,0.0%,59,1.4%
11/08/21,vs.,MIA,W,113,96,36,10,7,3,4/11,0/5,2/2,57,17.9%,25,83.3,54,10.3%,17,20.7%,,100.0%,54,3.1%,68,16.7%,72,1.5%,,0.0%
11/06/21,vs.,HOU,W,95,94,28,9,3,2,3/7,3/6,0/0,28,12.7%,66,128.6,56,11.1%,34,13.3%,,100.0%,59,3.6%,23,7.1%,95,4.0%,,0.0%
11/03/21,@,MEM,L,106,108,30,9,1,1,4/5,1/1,0/0,6,7.5%,93,180.0,27,4.2%,17,20.0%,51,75.0%,59,3.6%,0,0.0%,93,3.6%,,0.0%
11/01/21,@,MEM,L,97,106,28,15,10,1,6/12,2/5,1/3,67,19.8%,54,115.4,32,5.3%,52,8.0%,59,66.7%,91,10.3%,94,26.9%,,0.0%,,0.0%
10/30/21,@,MIN,W,93,91,31,12,4,2,4/10,0/2,4/4,45,15.8%,34,100.0,46,8.7%,,0.0%,72,50.0%,76,6.1%,16,5.1%,92,3.3%,79,2.6%
10/29/21,vs.,DAL,W,106,75,24,13,5,2,6/8,1/1,0/1,45,15.7%,87,162.5,51,10.0%,12,23.5%,45,83.3%,71,5.3%,56,13.8%,84,2.3%,,0.0%
10/26/21,@,UTA,L,110,122,34,20,7,1,9/13,0/3,2/4,82,23.7%,69,133.3,26,3.8%,15,21.6%,92,22.2%,60,3.7%,58,14.3%,71,1.5%,55,1.3%
10/25/21,vs.,CLE,L,87,99,28,12,9,1,5/14,1/5,1/2,83,24.3%,27,85.7,39,7.1%,21,18.2%,84,40.0%,90,9.7%,61,14.7%,,0.0%,,0.0%
10/22/21,vs.,SAS,W,102,96,30,8,5,1,3/6,0/1,2/2,31,13.2%,53,114.3,26,4.0%,6,31.6%,59,66.7%,81,7.1%,46,11.5%,,0.0%,,0.0%
10/20/21,@,PHX,W,110,98,29,12,8,4,5/6,1/1,1/2,49,16.4%,91,171.4,73,16.7%,7,28.6%,67,60.0%,90,10.0%,54,13.2%,76,1.7%,,0.0%
