Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
11/22/21,@,CLE,W,117,112,38,14,6,14,5/10,0/2,4/4,51,25.8%,59,116.7,86,45.2%,16,21.3%,72,20.0%,59,2.6%,57,11.6%,,0.0%,83,3.3%
11/19/21,vs.,ORL,W,115,113,41,36,10,8,7/25,3/13,19/20,98,44.3%,51,109.1,56,30.8%,41,14.1%,79,14.3%,57,2.3%,87,19.6%,93,2.4%,82,3.1%
11/17/21,vs.,CLE,W,109,99,37,27,10,7,6/12,3/6,12/12,81,32.9%,87,150.0,52,29.2%,13,22.2%,76,16.7%,,0.0%,92,22.7%,77,1.3%,72,2.4%
11/16/21,vs.,GSW,L,99,117,32,24,4,4,6/13,2/6,10/11,88,35.7%,76,133.3,49,28.6%,19,20.0%,85,0.0%,,0.0%,68,14.3%,,0.0%,,0.0%
11/14/21,@,OKC,W,120,96,36,16,6,13,5/13,1/8,5/5,83,33.5%,56,114.3,90,48.1%,13,22.6%,85,0.0%,68,3.1%,57,11.6%,,0.0%,89,3.8%
11/12/21,@,NOP,W,120,112,38,39,5,12,11/18,6/10,11/15,96,41.1%,93,162.5,90,50.0%,27,17.4%,64,27.3%,,0.0%,55,11.4%,80,1.4%,42,1.2%
11/10/21,@,ORL,W,123,90,30,17,11,11,6/11,1/4,4/5,84,34.1%,83,141.7,89,47.8%,9,25.5%,85,0.0%,76,3.8%,92,22.9%,,0.0%,80,2.9%
11/08/21,@,CHI,L,95,118,34,14,8,5,4/11,3/7,3/3,40,23.4%,59,116.7,36,23.8%,13,22.2%,65,25.0%,,0.0%,86,19.4%,79,1.4%,49,1.3%
11/07/21,@,TOR,W,116,103,39,28,10,8,10/20,3/10,5/6,79,32.4%,65,121.7,66,34.8%,70,7.3%,61,30.0%,99,16.1%,52,10.8%,,0.0%,,0.0%
11/05/21,@,DET,W,96,90,36,13,10,10,3/10,3/5,4/4,77,31.9%,50,108.3,72,37.0%,3,35.3%,52,33.3%,,0.0%,93,23.3%,81,1.4%,74,2.5%
11/03/21,vs.,ATL,W,117,108,36,16,4,11,5/14,5/11,1/1,54,26.5%,56,114.3,89,47.8%,42,14.0%,47,40.0%,,0.0%,57,11.8%,81,1.4%,45,1.2%
10/31/21,vs.,DET,W,117,91,29,18,10,12,6/9,4/7,2/3,87,35.3%,97,180.0,87,46.2%,11,24.4%,76,16.7%,,0.0%,98,29.0%,,0.0%,,0.0%
10/29/21,vs.,IND,W,105,98,35,29,8,8,5/11,3/6,16/19,79,32.3%,90,152.6,81,42.1%,37,15.1%,72,20.0%,76,3.8%,81,17.5%,95,2.8%,44,1.2%
10/27/21,vs.,MIA,L,93,106,36,14,7,7,4/12,3/8,3/3,42,23.8%,49,107.7,71,36.8%,18,20.5%,32,50.0%,,0.0%,73,15.0%,78,1.3%,44,1.2%
10/25/21,vs.,WAS,W,104,90,30,14,6,9,5/17,1/8,3/3,87,35.5%,20,77.8,88,47.4%,67,8.2%,85,0.0%,62,2.7%,63,12.8%,83,1.5%,55,1.4%
10/24/21,vs.,CHA,L,95,111,33,15,7,8,6/16,2/8,1/1,89,36.4%,33,93.8,81,42.1%,6,28.6%,85,0.0%,86,5.7%,77,16.1%,83,1.5%,49,1.3%
10/22/21,@,PHI,W,114,109,38,20,7,8,7/17,3/7,3/4,73,30.7%,46,105.3,60,33.3%,23,18.5%,62,28.6%,62,2.7%,74,15.4%,,0.0%,69,2.3%
10/19/21,@,MIL,L,104,127,31,20,8,8,6/16,4/8,4/4,93,38.8%,53,111.1,76,40.0%,34,15.4%,85,0.0%,98,11.1%,63,12.8%,94,2.6%,57,1.5%
