Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
01/06/22,vs.,GSW,W,101,96,37,13,6,2,4/8,0/0,5/6,25,12.1%,57,118.2,50,9.5%,,0.0%,51,75.0%,52,2.9%,56,13.5%,,0.0%,97,5.7%
01/04/22,vs.,PHX,L,110,123,34,9,4,5,3/7,1/3,2/2,20,11.1%,51,112.5,83,20.8%,,0.0%,,100.0%,52,2.9%,31,8.7%,90,3.0%,54,1.2%
01/03/22,vs.,UTA,L,104,115,30,11,5,1,4/8,0/3,3/3,38,14.6%,61,122.2,31,5.0%,20,19.0%,72,50.0%,86,8.3%,12,4.0%,80,1.9%,97,5.6%
01/01/22,@,MIL,L,113,136,35,14,6,3,6/13,2/6,0/0,58,18.0%,47,107.7,65,13.6%,20,19.4%,59,66.7%,67,4.8%,49,12.1%,95,4.2%,88,3.5%
12/28/21,vs.,CLE,W,108,104,36,26,7,3,10/18,2/4,4/4,79,22.8%,67,130.0,80,20.0%,,0.0%,67,60.0%,,0.0%,73,17.5%,95,4.1%,,0.0%
12/26/21,@,OKC,L,112,117,37,15,6,1,5/12,2/5,3/3,26,12.5%,54,115.4,26,3.8%,,0.0%,47,80.0%,82,7.3%,32,8.8%,69,1.4%,49,1.1%
12/23/21,@,ORL,W,110,104,29,8,6,1,3/6,0/0,2/2,25,12.0%,53,114.3,27,4.3%,12,23.5%,59,66.7%,89,9.4%,40,10.3%,76,1.7%,59,1.4%
12/21/21,vs.,POR,W,111,97,26,3,1,0,1/2,1/2,0/0,1,2.8%,80,150.0,,0.0%,,0.0%,,100.0%,,0.0%,14,4.8%,84,2.3%,,0.0%
12/17/21,vs.,MIL,W,116,112,33,17,9,4,6/9,0/0,5/8,63,18.9%,68,130.8,79,19.0%,31,14.3%,,100.0%,62,4.0%,75,17.9%,72,1.5%,57,1.4%
12/15/21,@,OKC,W,113,110,33,8,2,2,3/6,0/2,2/2,15,10.0%,53,114.3,46,8.7%,,0.0%,59,66.7%,62,4.0%,9,2.9%,73,1.5%,,0.0%
12/12/21,@,SAS,L,97,112,24,2,1,1,1/4,0/1,0/0,15,10.0%,11,50.0,32,5.3%,4,33.3%,,100.0%,,0.0%,13,4.3%,95,4.1%,86,3.3%
12/10/21,vs.,DET,W,109,93,30,10,5,4,3/9,1/3,3/4,48,16.2%,31,90.9,72,16.0%,,0.0%,,100.0%,,0.0%,54,13.2%,75,1.6%,,0.0%
12/08/21,vs.,DEN,L,114,120,39,19,7,3,8/11,2/2,1/2,34,13.7%,86,158.3,51,10.0%,24,17.4%,,100.0%,59,3.6%,80,20.0%,89,2.8%,52,1.2%
12/05/21,@,HOU,L,108,118,22,5,1,0,2/4,0/0,1/1,24,12.0%,62,125.0,,0.0%,3,36.4%,72,50.0%,75,5.9%,0,0.0%,99,7.3%,73,2.2%
12/03/21,@,DAL,W,107,91,36,13,2,4,5/11,2/3,1/2,37,14.4%,48,108.3,77,18.2%,,0.0%,,100.0%,,0.0%,9,2.9%,72,1.5%,54,1.2%
12/01/21,vs.,DAL,L,107,139,26,3,4,1,1/8,0/1,1/1,44,15.5%,9,37.5,37,6.7%,41,11.1%,,100.0%,90,10.0%,21,6.7%,82,2.1%,66,1.7%
11/29/21,@,LAC,W,123,104,34,16,4,1,6/10,0/1,4/4,24,11.8%,79,145.5,25,3.7%,,0.0%,45,83.3%,77,6.2%,31,8.7%,79,1.9%,79,2.6%
11/27/21,@,UTA,L,105,127,26,3,3,2,1/4,0/1,1/2,13,9.5%,15,60.0,56,11.1%,,0.0%,95,0.0%,55,3.2%,36,9.5%,,0.0%,98,6.3%
11/26/21,@,UTA,W,98,97,35,8,2,2,4/9,0/0,0/0,34,13.8%,29,88.9,47,9.1%,21,18.2%,72,50.0%,49,2.6%,10,3.1%,74,1.6%,90,3.8%
11/24/21,vs.,WAS,W,127,102,28,4,6,3,2/3,0/0,0/0,6,7.1%,69,133.3,64,13.0%,17,20.0%,72,50.0%,55,3.2%,79,19.2%,,0.0%,97,5.7%
11/22/21,vs.,MIN,L,96,110,28,4,5,3,2/7,0/1,0/0,19,10.9%,14,57.1,67,14.3%,,0.0%,,100.0%,56,3.3%,18,5.7%,74,1.6%,,0.0%
11/20/21,@,IND,L,94,111,17,2,1,2,1/4,0/0,0/0,43,15.4%,11,50.0,77,18.2%,25,16.7%,95,0.0%,,0.0%,20,6.2%,90,2.9%,96,5.1%
11/19/21,vs.,LAC,W,94,81,27,0,3,1,0/3,0/1,0/0,6,7.5%,1,0.0,28,4.5%,13,22.2%,,,60,3.7%,17,5.4%,79,1.9%,65,1.7%
11/17/21,@,MIA,L,98,113,24,4,5,1,2/2,0/0,0/0,2,4.6%,95,200.0,44,8.3%,,0.0%,95,0.0%,85,8.0%,43,11.1%,81,2.0%,89,3.7%
11/15/21,@,WAS,L,100,105,19,4,2,0,1/2,0/0,2/2,5,6.6%,69,133.3,,0.0%,,0.0%,,100.0%,,0.0%,43,11.1%,88,2.8%,,0.0%
11/13/21,vs.,MEM,W,112,101,29,17,6,0,5/10,3/4,4/4,47,16.2%,76,141.7,,0.0%,47,9.5%,,100.0%,91,10.3%,40,10.3%,79,1.9%,,0.0%
11/12/21,vs.,BKN,L,112,120,23,11,4,1,5/8,1/3,0/0,54,17.3%,73,137.5,33,5.6%,4,33.3%,,100.0%,,0.0%,89,23.1%,,0.0%,90,3.8%
11/10/21,vs.,OKC,L,100,108,32,4,6,4,1/7,0/1,2/3,47,16.0%,11,50.0,76,17.4%,13,23.1%,95,0.0%,90,10.0%,18,5.9%,77,1.7%,77,2.5%
11/02/21,@,PHX,L,100,112,19,8,2,1,4/5,0/0,0/0,13,9.6%,86,160.0,34,5.9%,,0.0%,72,50.0%,92,11.1%,0,0.0%,,0.0%,72,2.1%
10/30/21,vs.,NYK,L,117,123,36,12,3,5,6/13,0/3,0/1,59,18.3%,27,85.7,73,16.7%,56,6.7%,45,83.3%,54,3.0%,23,6.9%,,0.0%,89,3.7%
10/29/21,vs.,SAC,L,109,113,25,12,1,0,5/8,0/0,2/2,45,15.8%,69,133.3,,0.0%,41,11.1%,84,40.0%,,0.0%,0,0.0%,,0.0%,88,3.5%
10/27/21,vs.,ATL,L,99,102,22,8,1,1,3/4,1/1,1/2,26,12.5%,86,160.0,34,5.9%,25,16.7%,86,33.3%,,0.0%,13,4.3%,81,2.1%,,0.0%
10/25/21,@,MIN,W,107,98,32,0,2,1,0/1,0/0,0/0,3,6.0%,1,0.0,26,4.0%,1,66.7%,,,,0.0%,15,5.0%,72,1.5%,80,2.7%
10/23/21,@,MIN,L,89,96,29,2,8,2,1/6,0/1,0/0,25,12.2%,8,33.3,54,10.5%,6,31.6%,,100.0%,96,13.9%,16,5.3%,76,1.7%,,0.0%
10/22/21,@,CHI,L,112,128,25,4,1,3,2/3,0/0,0/0,13,9.5%,69,133.3,60,12.0%,3,36.4%,,100.0%,,0.0%,15,5.0%,81,2.1%,66,1.7%
