Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/04/21,vs.,MIA,W,124,102,30,22,6,9,9/18,3/8,1/1,96,32.2%,61,122.2,99,50.0%,27,16.3%,82,44.4%,54,3.1%,61,14.7%,,0.0%,,0.0%
12/02/21,@,TOR,L,93,97,35,22,8,2,8/20,2/5,4/5,94,30.4%,34,100.0,61,12.5%,37,12.5%,72,50.0%,51,2.8%,71,17.1%,69,1.4%,,0.0%
12/01/21,vs.,CHA,W,127,125,33,21,6,5,6/18,4/8,5/5,88,26.5%,46,105.0,79,18.5%,60,4.7%,59,66.7%,54,3.0%,49,12.1%,,0.0%,,0.0%
11/28/21,@,IND,W,118,100,30,14,5,5,6/13,1/5,1/1,87,25.7%,47,107.7,83,20.8%,24,17.1%,86,33.3%,,0.0%,58,14.3%,,0.0%,83,2.9%
11/26/21,@,DEN,W,120,109,31,17,5,7,5/11,4/9,3/3,96,32.8%,76,141.7,94,30.4%,7,28.6%,93,20.0%,,0.0%,72,17.2%,,0.0%,63,1.6%
11/24/21,vs.,DET,W,114,93,28,11,9,4,5/17,1/4,0/0,95,32.0%,16,64.7,79,19.0%,31,14.6%,67,60.0%,60,3.7%,91,25.0%,,0.0%,85,3.1%
11/22/21,vs.,ORL,W,123,92,20,12,2,2,4/6,1/3,3/3,52,17.0%,91,171.4,59,11.8%,37,12.5%,72,50.0%,,0.0%,31,8.7%,,0.0%,93,4.3%
11/20/21,vs.,ORL,W,117,108,30,13,5,8,4/9,3/5,2/4,69,20.1%,57,118.2,99,42.1%,55,6.9%,51,75.0%,,0.0%,54,13.2%,,0.0%,,0.0%
11/19/21,vs.,OKC,W,96,89,32,16,8,4,5/13,3/8,3/3,83,24.3%,53,114.3,88,25.0%,24,17.1%,67,60.0%,,0.0%,67,15.9%,,0.0%,,0.0%
11/17/21,vs.,LAL,W,109,102,30,16,5,6,4/12,2/6,6/7,85,25.0%,47,106.7,93,30.0%,,0.0%,72,50.0%,,0.0%,45,11.4%,71,1.5%,,0.0%
10/30/21,vs.,SAS,L,93,102,33,19,5,5,8/21,2/7,1/1,96,32.3%,31,90.5,88,25.0%,30,15.1%,91,25.0%,,0.0%,56,13.5%,,0.0%,89,3.7%
10/27/21,vs.,MIN,L,108,113,34,16,5,5,6/16,1/8,3/4,86,25.3%,29,88.9,86,22.7%,60,4.8%,93,16.7%,67,4.7%,31,8.6%,,0.0%,89,3.6%
10/25/21,@,IND,W,119,109,32,27,5,7,9/17,2/3,7/8,98,35.3%,72,135.0,95,33.3%,21,18.9%,82,44.4%,57,3.4%,54,13.3%,74,1.6%,57,1.3%
10/23/21,@,SAS,W,121,111,34,27,2,3,9/16,2/7,7/8,92,29.5%,80,150.0,70,15.0%,12,24.5%,92,22.2%,,0.0%,20,6.1%,,0.0%,76,2.4%
10/21/21,@,MIA,L,95,137,23,10,2,4,4/14,1/6,1/1,98,34.8%,19,71.4,94,30.8%,17,20.5%,91,25.0%,,0.0%,29,8.3%,,0.0%,88,3.6%
10/19/21,vs.,BKN,W,127,104,30,18,8,3,7/15,1/4,3/4,84,24.7%,51,112.5,67,14.3%,59,5.6%,94,14.3%,,0.0%,91,24.1%,,0.0%,58,1.4%
