Date,Home/Away,Opp,W/L,Team Pts,Opp Pts,MIN,PTS,REB,AST,FGM/A,3PM/A,FTM/A,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,TOV% Rank,TOV%,ASTD% Rank,ASTD%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,BLK% Rank,BLK%,STL% Rank,STL%
12/03/21,vs.,NOP,L,91,107,32,8,3,2,3/7,2/5,0/2,21,11.2%,34,100.0,50,9.5%,,0.0%,,100.0%,,0.0%,38,10.0%,74,1.6%,61,1.5%
12/01/21,@,NOP,W,139,107,24,6,2,4,2/2,2/2,0/0,3,5.8%,99,300.0,69,14.8%,,0.0%,,100.0%,98,16.7%,0,0.0%,,0.0%,69,1.9%
11/29/21,vs.,CLE,L,96,114,24,12,1,1,5/9,2/6,0/0,32,13.4%,69,133.3,33,5.6%,,0.0%,47,80.0%,61,3.8%,0,0.0%,,0.0%,88,3.6%
11/27/21,vs.,WAS,L,114,120,29,8,4,2,3/5,2/4,0/0,5,6.8%,86,160.0,51,10.0%,,0.0%,,100.0%,57,3.4%,38,10.0%,,0.0%,62,1.5%
11/23/21,@,LAC,W,112,104,49,17,3,1,7/14,2/8,1/2,25,12.1%,52,113.3,25,3.3%,53,7.7%,,100.0%,66,4.4%,9,2.2%,66,1.1%,82,2.8%
11/21/21,@,LAC,L,91,97,24,7,2,1,2/6,1/3,2/2,31,13.3%,34,100.0,33,5.6%,,0.0%,,100.0%,,0.0%,54,13.3%,,0.0%,71,2.0%
11/19/21,@,PHX,L,104,112,33,12,3,1,4/8,3/6,1/3,22,11.5%,69,133.3,29,4.8%,39,11.8%,,100.0%,50,2.6%,23,6.9%,,0.0%,57,1.4%
11/17/21,@,PHX,L,98,105,32,9,7,1,3/6,3/5,0/0,10,8.7%,80,150.0,28,4.5%,25,16.7%,,100.0%,50,2.7%,45,11.4%,,0.0%,,0.0%
11/15/21,vs.,DEN,W,111,101,24,8,4,0,3/4,2/3,0/0,2,5.0%,95,200.0,,0.0%,,0.0%,,100.0%,,0.0%,78,19.0%,,0.0%,70,2.0%
11/12/21,@,SAS,W,123,109,34,15,7,3,6/10,3/5,0/0,21,11.2%,80,150.0,59,11.5%,,0.0%,45,83.3%,74,5.7%,65,15.6%,73,1.6%,90,3.8%
